Survey;CellID;Location;Area
7;29953323;Ecublens;Périphérie
7;29953313;Ecublens;Périphérie
7;5132829;Ecublens;Périphérie
7;5132818;Ecublens;Périphérie
7;5132817;Ecublens;Périphérie
7;18208771;Ecublens;Périphérie
8;31072;Ecublens;Périphérie
8;31073;Ecublens;Périphérie
8;28453;Ecublens;Périphérie
8;28452;Ecublens;Périphérie
8;31071;Ecublens;Périphérie
8;10208;Ecublens;Périphérie
8;25162;Ecublens;Périphérie
8;31043;Ecublens;Périphérie
8;24311;Ecublens;Périphérie
8;31013;Ecublens;Périphérie
8;6628857;Ecublens;Périphérie
8;9871016;Ecublens;Périphérie
8;9863019;Ecublens;Périphérie
8;29227589;Ecublens;Périphérie
8;6630379;Ecublens;Périphérie
8;100744989;Ecublens;Périphérie
8;18039304;Ecublens;Périphérie
8;18367746;Ecublens;Périphérie
8;29981975;Ecublens;Périphérie
8;18387970;Ecublens;Périphérie
8;18039298;Ecublens;Périphérie
8;18387714;Ecublens;Périphérie
8;29953283;Ecublens;Périphérie
8;18387716;Ecublens;Périphérie
8;29953323;Ecublens;Périphérie
8;29953313;Ecublens;Périphérie
8;5132829;Ecublens;Périphérie
8;5132818;Ecublens;Périphérie
8;5132817;Ecublens;Périphérie
8;18208771;Ecublens;Périphérie
9;31072;Ecublens;Périphérie
9;28452;Ecublens;Périphérie
9;31073;Ecublens;Périphérie
9;28453;Ecublens;Périphérie
9;31071;Ecublens;Périphérie
9;31013;Ecublens;Périphérie
9;24311;Ecublens;Périphérie
9;31043;Ecublens;Périphérie
9;14912;Ecublens;Périphérie
9;6628857;Ecublens;Périphérie
9;9861789;Ecublens;Périphérie
9;29208809;Ecublens;Périphérie
9;9863019;Ecublens;Périphérie
9;6630379;Ecublens;Périphérie
9;18039304;Ecublens;Périphérie
9;5146629;Ecublens;Périphérie
9;18039298;Ecublens;Périphérie
9;5132805;Ecublens;Périphérie
9;18387716;Ecublens;Périphérie
9;29953323;Ecublens;Périphérie
9;29953313;Ecublens;Périphérie
9;5146625;Ecublens;Périphérie
9;5132829;Ecublens;Périphérie
9;5132818;Ecublens;Périphérie
9;5132817;Ecublens;Périphérie
9;5315593;Ecublens;Périphérie
10;31072;Ecublens;Périphérie
10;28452;Ecublens;Périphérie
10;31073;Ecublens;Périphérie
10;28453;Ecublens;Périphérie
10;31071;Ecublens;Périphérie
10;31013;Ecublens;Périphérie
10;31043;Ecublens;Périphérie
10;24311;Ecublens;Périphérie
10;14912;Ecublens;Périphérie
10;9861789;Ecublens;Périphérie
10;6628857;Ecublens;Périphérie
10;9863019;Ecublens;Périphérie
10;29208809;Ecublens;Périphérie
10;6630379;Ecublens;Périphérie
10;18367746;Ecublens;Périphérie
10;18039304;Ecublens;Périphérie
10;5146629;Ecublens;Périphérie
10;18387714;Ecublens;Périphérie
10;18039298;Ecublens;Périphérie
10;18387716;Ecublens;Périphérie
10;29953313;Ecublens;Périphérie
10;5146625;Ecublens;Périphérie
10;5132829;Ecublens;Périphérie
10;5132818;Ecublens;Périphérie
10;5132817;Ecublens;Périphérie
10;5315593;Ecublens;Périphérie
10;18682986;Ecublens;Périphérie
11;31072;Ecublens;Périphérie
11;28452;Ecublens;Périphérie
11;31073;Ecublens;Périphérie
11;28453;Ecublens;Périphérie
11;31071;Ecublens;Périphérie
11;25162;Ecublens;Périphérie
11;14702;Ecublens;Périphérie
11;31043;Ecublens;Périphérie
11;6628857;Ecublens;Périphérie
11;9861789;Ecublens;Périphérie
11;9863019;Ecublens;Périphérie
11;29208809;Ecublens;Périphérie
11;6630379;Ecublens;Périphérie
11;18039304;Ecublens;Périphérie
11;18367746;Ecublens;Périphérie
11;18387970;Ecublens;Périphérie
11;5146629;Ecublens;Périphérie
11;5132805;Ecublens;Périphérie
11;18039298;Ecublens;Périphérie
11;18387716;Ecublens;Périphérie
11;29953323;Ecublens;Périphérie
11;29953313;Ecublens;Périphérie
11;5315585;Ecublens;Périphérie
11;5132829;Ecublens;Périphérie
11;5132818;Ecublens;Périphérie
11;5132809;Ecublens;Périphérie
12;31072;Ecublens;Périphérie
12;28452;Ecublens;Périphérie
12;28453;Ecublens;Périphérie
12;31073;Ecublens;Périphérie
12;31071;Ecublens;Périphérie
12;31041;Ecublens;Périphérie
12;25163;Ecublens;Périphérie
12;6628857;Ecublens;Périphérie
12;9871016;Ecublens;Périphérie
12;9863019;Ecublens;Périphérie
12;29208809;Ecublens;Périphérie
12;6671594;Ecublens;Périphérie
12;18367746;Ecublens;Périphérie
12;18039304;Ecublens;Périphérie
12;29981975;Ecublens;Périphérie
12;29953283;Ecublens;Périphérie
12;18387970;Ecublens;Périphérie
12;18387714;Ecublens;Périphérie
12;18039298;Ecublens;Périphérie
12;5315589;Ecublens;Périphérie
12;29953323;Ecublens;Périphérie
12;29953313;Ecublens;Périphérie
12;5315585;Ecublens;Périphérie
12;5132829;Ecublens;Périphérie
13;31072;Ecublens;Périphérie
13;28452;Ecublens;Périphérie
13;28453;Ecublens;Périphérie
13;31073;Ecublens;Périphérie
13;31071;Ecublens;Périphérie
13;31041;Ecublens;Périphérie
13;25163;Ecublens;Périphérie
13;6628857;Ecublens;Périphérie
13;9871016;Ecublens;Périphérie
13;9863019;Ecublens;Périphérie
13;29208809;Ecublens;Périphérie
13;6671594;Ecublens;Périphérie
13;18367746;Ecublens;Périphérie
13;18039304;Ecublens;Périphérie
13;29981975;Ecublens;Périphérie
13;29953283;Ecublens;Périphérie
13;18387714;Ecublens;Périphérie
13;18387970;Ecublens;Périphérie
13;18039298;Ecublens;Périphérie
13;5315589;Ecublens;Périphérie
13;29953323;Ecublens;Périphérie
13;29953313;Ecublens;Périphérie
13;5315585;Ecublens;Périphérie
13;5132829;Ecublens;Périphérie
14;31072;Ecublens;Périphérie
14;28452;Ecublens;Périphérie
14;28453;Ecublens;Périphérie
14;31073;Ecublens;Périphérie
14;31071;Ecublens;Périphérie
14;14911;Ecublens;Périphérie
14;24311;Ecublens;Périphérie
14;15660;Ecublens;Périphérie
14;31043;Ecublens;Périphérie
14;9871016;Ecublens;Périphérie
14;6628857;Ecublens;Périphérie
14;9863019;Ecublens;Périphérie
14;29224150;Ecublens;Périphérie
14;6630259;Ecublens;Périphérie
14;100741308;Ecublens;Périphérie
14;29952535;Ecublens;Périphérie
14;18367746;Ecublens;Périphérie
14;18039304;Ecublens;Périphérie
14;29981975;Ecublens;Périphérie
14;5315589;Ecublens;Périphérie
14;29953283;Ecublens;Périphérie
14;18387970;Ecublens;Périphérie
14;18039298;Ecublens;Périphérie
14;29953323;Ecublens;Périphérie
14;5146625;Ecublens;Périphérie
14;5315601;Ecublens;Périphérie
14;18388488;Ecublens;Périphérie
14;5315593;Ecublens;Périphérie
14;16889450;Ecublens;Périphérie
15;31072;Ecublens;Périphérie
15;28452;Ecublens;Périphérie
15;28453;Ecublens;Périphérie
15;31073;Ecublens;Périphérie
15;31071;Ecublens;Périphérie
15;13923;Ecublens;Périphérie
15;24311;Ecublens;Périphérie
15;15660;Ecublens;Périphérie
15;31043;Ecublens;Périphérie
15;9871016;Ecublens;Périphérie
15;6628857;Ecublens;Périphérie
15;29224150;Ecublens;Périphérie
15;9863019;Ecublens;Périphérie
15;6671594;Ecublens;Périphérie
15;100744989;Ecublens;Périphérie
15;29952535;Ecublens;Périphérie
15;18367746;Ecublens;Périphérie
15;18039304;Ecublens;Périphérie
15;5315589;Ecublens;Périphérie
15;29981975;Ecublens;Périphérie
15;29953283;Ecublens;Périphérie
15;18387970;Ecublens;Périphérie
15;29953323;Ecublens;Périphérie
15;18039298;Ecublens;Périphérie
15;18387714;Ecublens;Périphérie
15;18387716;Ecublens;Périphérie
15;29953313;Ecublens;Périphérie
15;5146625;Ecublens;Périphérie
15;5315585;Ecublens;Périphérie
15;5315601;Ecublens;Périphérie
15;5132818;Ecublens;Périphérie
15;18388488;Ecublens;Périphérie
15;18208771;Ecublens;Périphérie
15;5315593;Ecublens;Périphérie
15;16889450;Ecublens;Périphérie
15;18682986;Ecublens;Périphérie
1;19183;Bussigny;Périphérie
1;22481;Bussigny;Périphérie
1;10208;Bussigny;Périphérie
1;31311;Bussigny;Périphérie
1;31312;Bussigny;Périphérie
1;9862819;Bussigny;Périphérie
1;6677552;Bussigny;Périphérie
1;9864819;Bussigny;Périphérie
1;29195670;Bussigny;Périphérie
1;6662352;Bussigny;Périphérie
1;30037547;Bussigny;Périphérie
1;17015045;Bussigny;Périphérie
1;30037507;Bussigny;Périphérie
1;18310914;Bussigny;Périphérie
1;18310917;Bussigny;Périphérie
1;18310915;Bussigny;Périphérie
1;17015042;Bussigny;Périphérie
1;30037527;Bussigny;Périphérie
1;5136133;Bussigny;Périphérie
1;5136132;Bussigny;Périphérie
1;5136129;Bussigny;Périphérie
1;5136128;Bussigny;Périphérie
1;5273609;Bussigny;Périphérie
1;5136144;Bussigny;Périphérie
1;5135624;Bussigny;Périphérie
1;5250314;Bussigny;Périphérie
2;19183;Bussigny;Périphérie
2;10208;Bussigny;Périphérie
2;22481;Bussigny;Périphérie
2;9862819;Bussigny;Périphérie
2;6677552;Bussigny;Périphérie
2;9864819;Bussigny;Périphérie
2;29189778;Bussigny;Périphérie
2;6662352;Bussigny;Périphérie
2;17015045;Bussigny;Périphérie
2;18310917;Bussigny;Périphérie
2;30037547;Bussigny;Périphérie
2;30037507;Bussigny;Périphérie
2;18310914;Bussigny;Périphérie
2;17015042;Bussigny;Périphérie
2;30037527;Bussigny;Périphérie
2;5136132;Bussigny;Périphérie
2;5136133;Bussigny;Périphérie
2;5136129;Bussigny;Périphérie
2;5250306;Bussigny;Périphérie
2;5273609;Bussigny;Périphérie
2;5250314;Bussigny;Périphérie
2;5250322;Bussigny;Périphérie
2;5315601;Bussigny;Périphérie
3;19183;Bussigny;Périphérie
3;10208;Bussigny;Périphérie
3;31312;Bussigny;Périphérie
3;9862819;Bussigny;Périphérie
3;6677553;Bussigny;Périphérie
3;9864819;Bussigny;Périphérie
3;29189778;Bussigny;Périphérie
3;6662352;Bussigny;Périphérie
3;30037507;Bussigny;Périphérie
3;30037547;Bussigny;Périphérie
3;17015045;Bussigny;Périphérie
3;18310917;Bussigny;Périphérie
3;18310914;Bussigny;Périphérie
3;17015042;Bussigny;Périphérie
3;30037527;Bussigny;Périphérie
3;5136133;Bussigny;Périphérie
3;5136132;Bussigny;Périphérie
3;5136129;Bussigny;Périphérie
3;5250306;Bussigny;Périphérie
3;5315601;Bussigny;Périphérie
3;5250314;Bussigny;Périphérie
3;5136144;Bussigny;Périphérie
3;5250322;Bussigny;Périphérie
4;19183;Bussigny;Périphérie
4;10208;Bussigny;Périphérie
4;31311;Bussigny;Périphérie
4;31312;Bussigny;Périphérie
4;9862819;Bussigny;Périphérie
4;6677552;Bussigny;Périphérie
4;9864819;Bussigny;Périphérie
4;29195670;Bussigny;Périphérie
4;6662352;Bussigny;Périphérie
4;18310917;Bussigny;Périphérie
4;17015045;Bussigny;Périphérie
4;18310914;Bussigny;Périphérie
4;30037547;Bussigny;Périphérie
4;17015042;Bussigny;Périphérie
4;30037527;Bussigny;Périphérie
4;5136133;Bussigny;Périphérie
4;5250314;Bussigny;Périphérie
4;5250322;Bussigny;Périphérie
5;19183;Bussigny;Périphérie
5;10208;Bussigny;Périphérie
5;31311;Bussigny;Périphérie
5;31312;Bussigny;Périphérie
5;9862819;Bussigny;Périphérie
5;6677552;Bussigny;Périphérie
5;9864819;Bussigny;Périphérie
5;29195670;Bussigny;Périphérie
5;6662352;Bussigny;Périphérie
5;30037507;Bussigny;Périphérie
5;30037547;Bussigny;Périphérie
5;18310917;Bussigny;Périphérie
5;18310914;Bussigny;Périphérie
5;17015045;Bussigny;Périphérie
5;17015042;Bussigny;Périphérie
5;17015046;Bussigny;Périphérie
5;30037527;Bussigny;Périphérie
5;5136133;Bussigny;Périphérie
5;5136129;Bussigny;Périphérie
5;5250306;Bussigny;Périphérie
5;5135616;Bussigny;Périphérie
5;5250314;Bussigny;Périphérie
5;5250322;Bussigny;Périphérie
5;5315601;Bussigny;Périphérie
6;19183;Bussigny;Périphérie
6;10208;Bussigny;Périphérie
6;31312;Bussigny;Périphérie
6;9862819;Bussigny;Périphérie
6;6677552;Bussigny;Périphérie
6;9864819;Bussigny;Périphérie
6;29195670;Bussigny;Périphérie
6;6662352;Bussigny;Périphérie
6;30037507;Bussigny;Périphérie
6;30037547;Bussigny;Périphérie
6;18310914;Bussigny;Périphérie
6;18310917;Bussigny;Périphérie
6;17015042;Bussigny;Périphérie
6;30037527;Bussigny;Périphérie
6;5136133;Bussigny;Périphérie
6;5136128;Bussigny;Périphérie
6;5136129;Bussigny;Périphérie
6;5250314;Bussigny;Périphérie
6;5250322;Bussigny;Périphérie
6;5315601;Bussigny;Périphérie
7;19183;Bussigny;Périphérie
7;10208;Bussigny;Périphérie
7;31311;Bussigny;Périphérie
7;31312;Bussigny;Périphérie
7;9862819;Bussigny;Périphérie
7;6677552;Bussigny;Périphérie
7;9864819;Bussigny;Périphérie
7;29195670;Bussigny;Périphérie
7;6662352;Bussigny;Périphérie
7;30037507;Bussigny;Périphérie
7;18310914;Bussigny;Périphérie
7;30037547;Bussigny;Périphérie
7;18310917;Bussigny;Périphérie
7;17015042;Bussigny;Périphérie
7;30037527;Bussigny;Périphérie
7;5136133;Bussigny;Périphérie
7;5250306;Bussigny;Périphérie
7;5250314;Bussigny;Périphérie
7;5135624;Bussigny;Périphérie
7;5250322;Bussigny;Périphérie
7;5315601;Bussigny;Périphérie
8;19183;Bussigny;Périphérie
8;10208;Bussigny;Périphérie
8;31312;Bussigny;Périphérie
8;9862819;Bussigny;Périphérie
8;6677552;Bussigny;Périphérie
8;9864819;Bussigny;Périphérie
8;29195670;Bussigny;Périphérie
8;6662352;Bussigny;Périphérie
8;30037507;Bussigny;Périphérie
8;18310914;Bussigny;Périphérie
8;18310917;Bussigny;Périphérie
8;30037547;Bussigny;Périphérie
8;17015045;Bussigny;Périphérie
8;30037527;Bussigny;Périphérie
8;17015042;Bussigny;Périphérie
8;5136133;Bussigny;Périphérie
8;5250306;Bussigny;Périphérie
8;5250314;Bussigny;Périphérie
8;5136144;Bussigny;Périphérie
8;5135624;Bussigny;Périphérie
8;5135616;Bussigny;Périphérie
8;5250322;Bussigny;Périphérie
9;19183;Bussigny;Périphérie
9;10208;Bussigny;Périphérie
9;31312;Bussigny;Périphérie
9;31311;Bussigny;Périphérie
9;9862819;Bussigny;Périphérie
9;6677553;Bussigny;Périphérie
9;9864819;Bussigny;Périphérie
9;29195670;Bussigny;Périphérie
9;6662352;Bussigny;Périphérie
9;30037507;Bussigny;Périphérie
9;18310914;Bussigny;Périphérie
9;30037547;Bussigny;Périphérie
9;18310917;Bussigny;Périphérie
9;17015045;Bussigny;Périphérie
9;17015046;Bussigny;Périphérie
9;17015042;Bussigny;Périphérie
9;30037527;Bussigny;Périphérie
9;5136133;Bussigny;Périphérie
9;5250314;Bussigny;Périphérie
9;5250306;Bussigny;Périphérie
9;5135616;Bussigny;Périphérie
9;5250322;Bussigny;Périphérie
10;19183;Bussigny;Périphérie
10;10208;Bussigny;Périphérie
10;31312;Bussigny;Périphérie
10;9862819;Bussigny;Périphérie
10;6677552;Bussigny;Périphérie
10;9864819;Bussigny;Périphérie
10;29195670;Bussigny;Périphérie
10;6662352;Bussigny;Périphérie
10;30037507;Bussigny;Périphérie
10;18310914;Bussigny;Périphérie
10;18310917;Bussigny;Périphérie
10;30037547;Bussigny;Périphérie
10;17015045;Bussigny;Périphérie
10;17015046;Bussigny;Périphérie
10;30037527;Bussigny;Périphérie
10;17015042;Bussigny;Périphérie
10;5136132;Bussigny;Périphérie
10;5136133;Bussigny;Périphérie
10;5250306;Bussigny;Périphérie
10;5250314;Bussigny;Périphérie
10;5315601;Bussigny;Périphérie
10;5250322;Bussigny;Périphérie
11;19183;Bussigny;Périphérie
11;10208;Bussigny;Périphérie
11;31312;Bussigny;Périphérie
11;31311;Bussigny;Périphérie
11;9862819;Bussigny;Périphérie
11;6677552;Bussigny;Périphérie
11;9864819;Bussigny;Périphérie
11;29195670;Bussigny;Périphérie
11;6662352;Bussigny;Périphérie
11;30037507;Bussigny;Périphérie
11;18310914;Bussigny;Périphérie
11;30037547;Bussigny;Périphérie
11;17015045;Bussigny;Périphérie
11;17015042;Bussigny;Périphérie
11;30037527;Bussigny;Périphérie
11;5136133;Bussigny;Périphérie
11;5136128;Bussigny;Périphérie
11;5250314;Bussigny;Périphérie
11;5135624;Bussigny;Périphérie
12;19183;Bussigny;Périphérie
12;10208;Bussigny;Périphérie
12;9862819;Bussigny;Périphérie
12;6677552;Bussigny;Périphérie
12;9864819;Bussigny;Périphérie
12;29195670;Bussigny;Périphérie
12;6662352;Bussigny;Périphérie
12;30037507;Bussigny;Périphérie
12;18310914;Bussigny;Périphérie
12;30037547;Bussigny;Périphérie
12;30037527;Bussigny;Périphérie
12;17015042;Bussigny;Périphérie
12;5136133;Bussigny;Périphérie
12;5136129;Bussigny;Périphérie
12;5136128;Bussigny;Périphérie
12;5250314;Bussigny;Périphérie
12;5135624;Bussigny;Périphérie
12;5315601;Bussigny;Périphérie
13;19183;Bussigny;Périphérie
13;10208;Bussigny;Périphérie
13;31312;Bussigny;Périphérie
13;9862819;Bussigny;Périphérie
13;6677552;Bussigny;Périphérie
13;9864819;Bussigny;Périphérie
13;29195670;Bussigny;Périphérie
13;6662352;Bussigny;Périphérie
13;30037507;Bussigny;Périphérie
13;18310914;Bussigny;Périphérie
13;30037547;Bussigny;Périphérie
13;18310917;Bussigny;Périphérie
13;17015045;Bussigny;Périphérie
13;30037527;Bussigny;Périphérie
13;17015042;Bussigny;Périphérie
13;5136133;Bussigny;Périphérie
13;5136128;Bussigny;Périphérie
13;5136129;Bussigny;Périphérie
13;5250314;Bussigny;Périphérie
13;5136144;Bussigny;Périphérie
13;5250322;Bussigny;Périphérie
14;19183;Bussigny;Périphérie
14;10208;Bussigny;Périphérie
14;31312;Bussigny;Périphérie
14;31311;Bussigny;Périphérie
14;9862819;Bussigny;Périphérie
14;6677552;Bussigny;Périphérie
14;9864819;Bussigny;Périphérie
14;29195670;Bussigny;Périphérie
14;6662352;Bussigny;Périphérie
14;30037507;Bussigny;Périphérie
14;18310917;Bussigny;Périphérie
14;30037547;Bussigny;Périphérie
14;17015045;Bussigny;Périphérie
14;17015046;Bussigny;Périphérie
14;30037527;Bussigny;Périphérie
14;17015042;Bussigny;Périphérie
14;5136133;Bussigny;Périphérie
14;5136128;Bussigny;Périphérie
14;5250306;Bussigny;Périphérie
14;5250314;Bussigny;Périphérie
14;5250322;Bussigny;Périphérie
14;5315601;Bussigny;Périphérie
14;5136144;Bussigny;Périphérie
15;19183;Bussigny;Périphérie
15;10208;Bussigny;Périphérie
15;22481;Bussigny;Périphérie
15;31312;Bussigny;Périphérie
15;31311;Bussigny;Périphérie
15;9862819;Bussigny;Périphérie
15;6677552;Bussigny;Périphérie
15;9864819;Bussigny;Périphérie
15;29195670;Bussigny;Périphérie
15;6662352;Bussigny;Périphérie
15;30037507;Bussigny;Périphérie
15;18310914;Bussigny;Périphérie
15;30037547;Bussigny;Périphérie
15;18310917;Bussigny;Périphérie
15;17015045;Bussigny;Périphérie
15;17015046;Bussigny;Périphérie
15;30037527;Bussigny;Périphérie
15;17015042;Bussigny;Périphérie
15;5136133;Bussigny;Périphérie
15;5250314;Bussigny;Périphérie
15;5250306;Bussigny;Périphérie
15;5136144;Bussigny;Périphérie
15;5315601;Bussigny;Périphérie
15;5250322;Bussigny;Périphérie
15;5135616;Bussigny;Périphérie
